urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0007.tlg027.perseus-eng2,tlg0007/tlg027/tlg0007.tlg027.perseus-eng2.xml,Plutarch,Philopoemen,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg027.perseus-grc2,tlg0007/tlg027/tlg0007.tlg027.perseus-grc2.xml,Plutarch,Philopoemen,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg028.perseus-eng2,tlg0007/tlg028/tlg0007.tlg028.perseus-eng2.xml,Plutarch,Titus Flamininus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg028.perseus-grc2,tlg0007/tlg028/tlg0007.tlg028.perseus-grc2.xml,Plutarch,Titus Flamininus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg029.perseus-eng2,tlg0007/tlg029/tlg0007.tlg029.perseus-eng2.xml,Plutarch,Comparison of Philopoemen and Titus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg029.perseus-grc2,tlg0007/tlg029/tlg0007.tlg029.perseus-grc2.xml,Plutarch,Comparison of Philopoemen and Titus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg030.perseus-eng2,tlg0007/tlg030/tlg0007.tlg030.perseus-eng2.xml,Plutarch,Pyrrhus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg030.perseus-grc2,tlg0007/tlg030/tlg0007.tlg030.perseus-grc2.xml,Plutarch,Pyrrhus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg031.perseus-eng2,tlg0007/tlg031/tlg0007.tlg031.perseus-eng2.xml,Plutarch,Caius Marius,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg031.perseus-grc2,tlg0007/tlg031/tlg0007.tlg031.perseus-grc2.xml,Plutarch,Caius Marius,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg032.perseus-eng2,tlg0007/tlg032/tlg0007.tlg032.perseus-eng2.xml,Plutarch,Lysander,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg032.perseus-grc2,tlg0007/tlg032/tlg0007.tlg032.perseus-grc2.xml,Plutarch,Lysander,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg033.perseus-eng2,tlg0007/tlg033/tlg0007.tlg033.perseus-eng2.xml,Plutarch,Sulla,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg033.perseus-grc2,tlg0007/tlg033/tlg0007.tlg033.perseus-grc2.xml,Plutarch,Sulla,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg034.perseus-eng2,tlg0007/tlg034/tlg0007.tlg034.perseus-eng2.xml,Plutarch,Comparison of Lysander and Sulla,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg034.perseus-grc2,tlg0007/tlg034/tlg0007.tlg034.perseus-grc2.xml,Plutarch,Comparison of Lysander and Sulla,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg035.perseus-eng2,tlg0007/tlg035/tlg0007.tlg035.perseus-eng2.xml,Plutarch,Cimon,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg035.perseus-grc2,tlg0007/tlg035/tlg0007.tlg035.perseus-grc2.xml,Plutarch,Cimon,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg036.perseus-eng2,tlg0007/tlg036/tlg0007.tlg036.perseus-eng2.xml,Plutarch,Lucullus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg036.perseus-grc2,tlg0007/tlg036/tlg0007.tlg036.perseus-grc2.xml,Plutarch,Lucullus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg037.perseus-eng2,tlg0007/tlg037/tlg0007.tlg037.perseus-eng2.xml,Plutarch,Comparison of Lucullus and Cimon,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg037.perseus-grc2,tlg0007/tlg037/tlg0007.tlg037.perseus-grc2.xml,Plutarch,Comparison of Lucullus and Cimon,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg038.perseus-eng2,tlg0007/tlg038/tlg0007.tlg038.perseus-eng2.xml,Plutarch,Nicias,prose-biography,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg038.perseus-grc2,tlg0007/tlg038/tlg0007.tlg038.perseus-grc2.xml,Plutarch,Nicias,prose-biography,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg039.perseus-eng2,tlg0007/tlg039/tlg0007.tlg039.perseus-eng2.xml,Plutarch,Crassus,prose-biography,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg039.perseus-grc2,tlg0007/tlg039/tlg0007.tlg039.perseus-grc2.xml,Plutarch,Crassus,prose-biography,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg040.perseus-eng2,tlg0007/tlg040/tlg0007.tlg040.perseus-eng2.xml,Plutarch,Comparison of Nicias and Crassus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg040.perseus-grc2,tlg0007/tlg040/tlg0007.tlg040.perseus-grc2.xml,Plutarch,Comparison of Nicias and Crassus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg041.perseus-eng2,tlg0007/tlg041/tlg0007.tlg041.perseus-eng2.xml,Plutarch,Eumenes,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg041.perseus-grc2,tlg0007/tlg041/tlg0007.tlg041.perseus-grc2.xml,Plutarch,Eumenes,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg042.perseus-eng2,tlg0007/tlg042/tlg0007.tlg042.perseus-eng2.xml,Plutarch,Sertorius,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg042.perseus-grc2,tlg0007/tlg042/tlg0007.tlg042.perseus-grc2.xml,Plutarch,Sertorius,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg043.perseus-eng2,tlg0007/tlg043/tlg0007.tlg043.perseus-eng2.xml,Plutarch,Comparison of Sertorius and Eumenes,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg043.perseus-grc2,tlg0007/tlg043/tlg0007.tlg043.perseus-grc2.xml,Plutarch,Comparison of Sertorius and Eumenes,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg044.perseus-eng2,tlg0007/tlg044/tlg0007.tlg044.perseus-eng2.xml,Plutarch,Agesilaus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg044.perseus-grc2,tlg0007/tlg044/tlg0007.tlg044.perseus-grc2.xml,Plutarch,Agesilaus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg045.perseus-eng2,tlg0007/tlg045/tlg0007.tlg045.perseus-eng2.xml,Plutarch,Pompey,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg045.perseus-grc2,tlg0007/tlg045/tlg0007.tlg045.perseus-grc2.xml,Plutarch,Pompey,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg046.perseus-eng2,tlg0007/tlg046/tlg0007.tlg046.perseus-eng2.xml,Plutarch,Comparison of Agesilaus and Pompey,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg046.perseus-grc2,tlg0007/tlg046/tlg0007.tlg046.perseus-grc2.xml,Plutarch,Comparison of Agesilaus and Pompey,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg047.perseus-eng2,tlg0007/tlg047/tlg0007.tlg047.perseus-eng2.xml,Plutarch,Alexander,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg047.perseus-grc2,tlg0007/tlg047/tlg0007.tlg047.perseus-grc2.xml,Plutarch,Alexander,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg048.perseus-eng2,tlg0007/tlg048/tlg0007.tlg048.perseus-eng2.xml,Plutarch,Caesar,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg048.perseus-grc2,tlg0007/tlg048/tlg0007.tlg048.perseus-grc2.xml,Plutarch,Caesar,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg049.perseus-eng2,tlg0007/tlg049/tlg0007.tlg049.perseus-eng2.xml,Plutarch,Phocion,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg049.perseus-grc2,tlg0007/tlg049/tlg0007.tlg049.perseus-grc2.xml,Plutarch,Phocion,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg050.perseus-eng2,tlg0007/tlg050/tlg0007.tlg050.perseus-eng2.xml,Plutarch,Cato the Younger,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg050.perseus-grc2,tlg0007/tlg050/tlg0007.tlg050.perseus-grc2.xml,Plutarch,Cato the Younger,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg051.perseus-eng1,tlg0007/tlg051/tlg0007.tlg051.perseus-eng1.xml,Plutarch,Agis and Cleomenes,prose-biography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0007.tlg051.perseus-grc1,tlg0007/tlg051/tlg0007.tlg051.perseus-grc1.xml,Plutarch,Agis and Cleomenes,prose-biography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0007.tlg052.perseus-eng1,tlg0007/tlg052/tlg0007.tlg052.perseus-eng1.xml,Plutarch,Tiberius and Caius Gracchus,prose-biography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0007.tlg052.perseus-grc1,tlg0007/tlg052/tlg0007.tlg052.perseus-grc1.xml,Plutarch,Tiberius and Caius Gracchus,prose-biography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0007.tlg053.perseus-eng2,tlg0007/tlg053/tlg0007.tlg053.perseus-eng2.xml,Plutarch,Comparison of Agis and Cleomenes and the Gracchi,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg053.perseus-grc2,tlg0007/tlg053/tlg0007.tlg053.perseus-grc2.xml,Plutarch,Comparison of Agis and Cleomenes and the Gracchi,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg054.perseus-eng2,tlg0007/tlg054/tlg0007.tlg054.perseus-eng2.xml,Plutarch,Demosthenes,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg054.perseus-grc2,tlg0007/tlg054/tlg0007.tlg054.perseus-grc2.xml,Plutarch,Demosthenes,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg055.perseus-eng2,tlg0007/tlg055/tlg0007.tlg055.perseus-eng2.xml,Plutarch,Cicero,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg055.perseus-grc2,tlg0007/tlg055/tlg0007.tlg055.perseus-grc2.xml,Plutarch,Cicero,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg056.perseus-eng2,tlg0007/tlg056/tlg0007.tlg056.perseus-eng2.xml,Plutarch,Comparison of Demosthenes and Cicero,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg056.perseus-grc2,tlg0007/tlg056/tlg0007.tlg056.perseus-grc2.xml,Plutarch,Comparison of Demosthenes and Cicero,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg057.perseus-eng2,tlg0007/tlg057/tlg0007.tlg057.perseus-eng2.xml,Plutarch,Demetrius,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg057.perseus-grc2,tlg0007/tlg057/tlg0007.tlg057.perseus-grc2.xml,Plutarch,Demetrius,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg058.perseus-eng2,tlg0007/tlg058/tlg0007.tlg058.perseus-eng2.xml,Plutarch,Antony,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg058.perseus-grc2,tlg0007/tlg058/tlg0007.tlg058.perseus-grc2.xml,Plutarch,Antony,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg059.perseus-eng2,tlg0007/tlg059/tlg0007.tlg059.perseus-eng2.xml,Plutarch,Comparison of Demetrius and Antony,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg059.perseus-grc2,tlg0007/tlg059/tlg0007.tlg059.perseus-grc2.xml,Plutarch,Comparison of Demetrius and Antony,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg060.perseus-eng2,tlg0007/tlg060/tlg0007.tlg060.perseus-eng2.xml,Plutarch,Dion,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg060.perseus-grc2,tlg0007/tlg060/tlg0007.tlg060.perseus-grc2.xml,Plutarch,Dion,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg061.perseus-eng2,tlg0007/tlg061/tlg0007.tlg061.perseus-eng2.xml,Plutarch,Brutus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg061.perseus-grc2,tlg0007/tlg061/tlg0007.tlg061.perseus-grc2.xml,Plutarch,Brutus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg062.perseus-eng2,tlg0007/tlg062/tlg0007.tlg062.perseus-eng2.xml,Plutarch,Comparison of Dion and Brutus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg062.perseus-grc2,tlg0007/tlg062/tlg0007.tlg062.perseus-grc2.xml,Plutarch,Comparison of Dion and Brutus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg063.perseus-eng2,tlg0007/tlg063/tlg0007.tlg063.perseus-eng2.xml,Plutarch,Aratus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg063.perseus-grc2,tlg0007/tlg063/tlg0007.tlg063.perseus-grc2.xml,Plutarch,Aratus,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg064.perseus-eng2,tlg0007/tlg064/tlg0007.tlg064.perseus-eng2.xml,Plutarch,Artaxerxes,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg064.perseus-grc2,tlg0007/tlg064/tlg0007.tlg064.perseus-grc2.xml,Plutarch,Artaxerxes,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg065.perseus-eng2,tlg0007/tlg065/tlg0007.tlg065.perseus-eng2.xml,Plutarch,Galba,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg065.perseus-grc2,tlg0007/tlg065/tlg0007.tlg065.perseus-grc2.xml,Plutarch,Galba,prose-biography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg066.perseus-eng2,tlg0007/tlg066/tlg0007.tlg066.perseus-eng2.xml,Plutarch,Otho,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg066.perseus-grc2,tlg0007/tlg066/tlg0007.tlg066.perseus-grc2.xml,Plutarch,Otho,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0007.tlg067.perseus-eng3,tlg0007/tlg067/tlg0007.tlg067.perseus-eng3.xml,Plutarch,De liberis educandis,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg067.perseus-eng4,tlg0007/tlg067/tlg0007.tlg067.perseus-eng4.xml,Plutarch,De liberis educandis,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg067.perseus-grc2,tlg0007/tlg067/tlg0007.tlg067.perseus-grc2.xml,Plutarch,De liberis educandis,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg068.perseus-eng3,tlg0007/tlg068/tlg0007.tlg068.perseus-eng3.xml,Plutarch,Quomodo adolescens poetas audire debeat,prose-philosophy,medium,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg068.perseus-eng4,tlg0007/tlg068/tlg0007.tlg068.perseus-eng4.xml,Plutarch,Quomodo adolescens poetas audire debeat,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg068.perseus-grc2,tlg0007/tlg068/tlg0007.tlg068.perseus-grc2.xml,Plutarch,Quomodo adolescens poetas audire debeat,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg069.perseus-eng3,tlg0007/tlg069/tlg0007.tlg069.perseus-eng3.xml,Plutarch,De recta ratione audiendi,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg069.perseus-eng4,tlg0007/tlg069/tlg0007.tlg069.perseus-eng4.xml,Plutarch,De recta ratione audiendi,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg069.perseus-grc2,tlg0007/tlg069/tlg0007.tlg069.perseus-grc2.xml,Plutarch,De recta ratione audiendi,prose-philosophy,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg070.perseus-eng3,tlg0007/tlg070/tlg0007.tlg070.perseus-eng3.xml,Plutarch,Quomodo adulator ab amico internoscatur,prose-philosophy,medium,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0007.tlg070.perseus-eng4,tlg0007/tlg070/tlg0007.tlg070.perseus-eng4.xml,Plutarch,Quomodo adulator ab amico internoscatur,prose-philosophy,medium,prose,prose-section,section+l,ready,false,prose-section,
